,Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Front garden,Total number of floors,Age,New building,Renovation,Developer name,Project name,Kód jednotky,Administration fee,Investment Advisor
69505,698019,"CZK 15,000",49.98352,14.36292,"Nýřanská, Prague - Radotín",2 bedroom,55 m²,"CZK 6,200",Partially furnished,2.0,No,No,No,No,Yes,Yes,Yes,17. 01. 2022,123.0,501,52,197,206,71,439,794,612,224,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
69543,709190,"CZK 15,319",50.1080609,14.4828384,"Nad Kolčavkou A, Prague - Libeň",Studio,32 m²,"CZK 5,106",Furnished,1.0,No,No,No,No,No,No,No,03. 05. 2022,420.0,741,425,495,194,893,285,624,454,365,,,,,,,,,,,,,,,,,
69544,420020,"CZK 20,000",50.0960175,14.3736012,"Na Ořechovce, Prague - Střešovice",2 bedroom,72 m²,"CZK 2,600",Furnished,2.0,No,No,No,No,No,No,No,03. 03. 2022,239.0,"1,030",561,999,613,534,862,789,688,387,Excellent,"CZK 20,000",Personal,Brick building,C,Premium materials and solutions,Gas boiler,,,,,Interior,,,,,
69545,709164,"CZK 12,456",50.07201,14.43737,"Záhřebská, Prague - Vinohrady",Studio,30 m²,"CZK 1,870",Partially furnished,4.0,No,No,No,No,No,Yes,No,14. 03. 2022,206.0,177,124,533,5,383,226,224,913,690,Excellent,"CZK 14,000",Personal,Brick building,C,,,,,,,,,,,,
69546,709162,"CZK 8,569",50.07201,14.43737,"Záhřebská, Prague - Vinohrady",Small studio,14 m²,"CZK 1,680",Partially furnished,6.0,No,Yes,No,No,No,Yes,No,07. 03. 2022,206.0,177,124,533,5,383,226,224,913,690,Excellent,"CZK 10,000",Personal,Brick building,C,,,,,,,,,,,,
69547,177753,"CZK 13,800",50.0577987,14.4520798,"Magistrů, Prague - Michle",1 bedroom with open-plan kitchen,46 m²,CZK 630,Furnished,,No,No,No,No,No,No,No,,222.0,583,439,252,29,"1,049",232,566,344,408,,,Personal,Brick building,,,,,,,,,,,,,
69548,709035,"CZK 15,000",50.0684925,14.438051,Prague - Vinohrady,Small studio,29 m²,"CZK 3,000",,,No,No,No,No,No,No,No,Ihneď,612.0,731,510,799,538,773,598,520,665,819,New build,"CZK 20,000",Personal,Low-energy building,,,,,,,,,,,,,
69553,324400,"CZK 10,000",50.0893422,14.4675691,"Biskupcova, Prague - Žižkov",Studio,29 m²,"CZK 2,500",Partially furnished,1.0,No,No,No,No,No,No,No,01. 04. 2022,95.0,733,19,62,74,90,393,478,424,269,Excellent,"CZK 10,000",Personal,Brick building,,Standard materials and solutions,,,,,,,,,,,
69555,563640,"CZK 13,000",50.0799478,14.458484,"Sudoměřská, Prague - Žižkov",Studio,25 m²,"CZK 1,000",Furnished,2.0,No,No,Yes,No,No,Yes,No,01. 05. 2022,279.0,550,222,342,12,466,458,283,611,200,Excellent,"CZK 26,000",Personal,Brick building,,Standard materials and solutions,Other,,Middle floor,,,Overall,,,,,
69556,561351,"CZK 13,500",50.0563642,14.4323269,"Dačického, Prague - Nusle",Studio,35 m²,"CZK 2,594",Furnished,9.0,No,No,No,No,No,Yes,No,06. 03. 2022,162.0,988,175,267,207,406,727,454,196,265,Excellent,"CZK 16,000",Cooperative,Other,,Standard materials and solutions,District heating,,Top floor,10 to 30 years years,,Exterior,,,,,
69558,709148,"CZK 9,990",50.10664,14.53957,"Poděbradská, Prague - Hloubětín",Small studio,19 m²,"CZK 1,000",Furnished,1.0,Yes,No,Yes,No,Yes,Yes,No,07. 03. 2022,96.0,280,147,261,205,281,440,352,478,366,Excellent,"CZK 11,000",Personal,Brick building,G,Standard materials and solutions,Central heating,,Raised ground floor,,,Interior,,,,,
69559,709146,"CZK 26,000",50.03217,14.39395,"Lumiérů, Prague - Hlubočepy",1 bedroom with open-plan kitchen,68 m²,"CZK 2,000",Partially furnished,2.0,Yes,No,No,No,No,No,No,01. 04. 2022,154.0,840,"1,433",272,"1,491",97,,,,,Excellent,"CZK 78,000",Cooperative,Brick building,G,,,,,,,,,,,,
69568,341127,"CZK 15,600",50.0604322,14.2799229,"Lipovská, Prague - Zličín",1 bedroom with open-plan kitchen,55 m²,"CZK 3,300",Partially furnished,3.0,Yes,No,Yes,No,Yes,Yes,Yes,,200.0,753,"1,176","1,106","1,062","1,230",578,"1,452",68,,,,Personal,Brick building,,,,,Middle floor,,,,,,,,
69570,709129,"CZK 32,400",50.091319,14.4234523,"U Obecního dvora, Prague - Staré Město",2 bedroom,62 m²,"CZK 10,800",Furnished,2.0,No,No,No,No,No,Yes,No,05. 03. 2022,116.0,432,102,253,102,270,297,393,201,165,,,,,,,,,,,,,,,,,
69571,709127,"CZK 9,800",50.03593,14.31928,"Všerubská, Prague - Řeporyje",Studio,30 m²,,Partially furnished,1.0,No,No,No,No,Yes,No,No,01. 04. 2022,339.0,772,"1,215","1,428",523,408,"1,128","1,007",534,,Excellent,"CZK 9,800",Personal,Brick building,A,,District heating,,Ground floor,,,,,,,,
69572,633794,"CZK 15,000",50.062045,14.558137,"Armádního sboru, Prague - Dolní Měcholupy",2 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Partially furnished,,No,No,Yes,No,No,No,No,01. 04. 2022,256.0,474,665,195,"1,255",184,832,,,,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
69573,368598,"CZK 21,900",50.07371,14.44602,"Chodská, Prague - Vinohrady",2 bedroom,85 m²,"CZK 2,900",Partially furnished,2.0,No,No,No,No,No,No,No,,285.0,298,243,651,208,556,477,272,379,166,,"CZK 24,800",Personal,Brick building,,Standard materials and solutions,Gas boiler,,Middle floor,,,Overall,,,,,
69577,384994,"CZK 11,000",50.052758,14.3026567,"Kopanina, Prague - Stodůlky",1 bedroom with open-plan kitchen,37 m²,"CZK 2,000",Partially furnished,2.0,No,No,No,No,No,No,No,,672.0,760,"1,450","1,300",607,,,,,,,,Personal,Brick building,,,,,,,,,,,,,
69579,645454,"CZK 11,500",50.126732,14.411453,"Krynická, Prague - Troja",1 bedroom,32 m²,"CZK 3,000",Partially furnished,1.0,No,No,Yes,No,No,Yes,No,01. 04. 2022,234.0,619,117,554,554,411,418,75,143,,Excellent,"CZK 29,000",Personal,Prefab concrete building,G,Standard materials and solutions,District heating,,Middle floor,,,Overall,,,,,
69582,709118,"CZK 15,000",50.0718599,14.4069708,"Staropramenná, Prague - Smíchov",Small studio,30 m²,,Furnished,1.0,No,No,No,No,No,No,No,03. 03. 2022,84.0,431,29,122,32,316,525,"1,005","1,152",639,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
69583,709119,"CZK 16,000",50.10268,14.43487,"Schnirchova, Prague - Holešovice",1 bedroom with open-plan kitchen,61 m²,"CZK 6,000",Partially furnished,5.0,No,Yes,No,No,No,Yes,No,03. 03. 2022,267.0,800,35,312,42,194,339,488,988,,Excellent,"CZK 16,000",Personal,Brick building,G,,,,,,,,,,,,
69584,709115,"CZK 11,475",50.0455184,14.4554688,"Bítovská, Prague - Michle",Studio,23 m²,"CZK 3,825",Furnished,9.0,No,No,No,No,No,Yes,No,05. 03. 2022,276.0,470,425,528,262,500,439,294,381,57,,,,,,,,,,,,,,,,,
69585,709114,"CZK 17,000",50.0482779,14.3022689,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,58 m²,"CZK 4,000",Partially furnished,2.0,Yes,No,No,No,Yes,Yes,Yes,03. 03. 2022,419.0,363,210,351,"1,148","1,116",743,904,84,,Excellent,"CZK 21,000",Personal,Brick building,C,,,,,,,,,,,,
69586,709113,"CZK 15,800",50.08694,14.34524,"Brunclíkova, Prague - Břevnov",2 bedroom,53 m²,"CZK 3,400",Furnished,5.0,Yes,No,No,Yes,No,Yes,No,01. 04. 2022,128.0,491,177,252,177,270,235,100,583,76,Excellent,"CZK 38,400",Personal,Prefab concrete building,E,,,,,,,,,,,,
69587,709110,"CZK 12,990",50.10302305555,14.51165444444,"Poděbradská, Prague - Vysočany",Studio,33 m²,"CZK 2,139",Partially furnished,1.0,Yes,No,No,No,No,Yes,No,,137.0,407,"1,155",771,446,538,"1,265",988,380,,New build,"CZK 15,309",Personal,Other,B,,,,,,Yes,,,,,"CZK 15,309

                                
                                
                
i",
69588,709109,"CZK 12,900",50.06824,14.39848,"Astlova, Prague - Smíchov",Studio,22 m²,"CZK 1,500",Partially furnished,2.0,No,No,Yes,No,Yes,No,No,03. 03. 2022,230.0,104,97,469,73,191,324,536,661,319,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,,
69589,709106,"CZK 18,600",50.10526,14.51782,"Sousedíkova, Prague - Vysočany",1 bedroom with open-plan kitchen,62 m²,"CZK 4,100",Furnished,3.0,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,367.0,619,"1,082",628,"1,294","1,097",890,112,,,Excellent,"CZK 25,000",Personal,Brick building,G,Standard materials and solutions,,,Middle floor,1 to 10 years years,,,,,,,
69590,709103,"CZK 22,500",50.09475,14.46637,"U Sluncové, Prague - Karlín",2 bedroom with open-plan kitchen,69 m²,"CZK 4,500",Furnished,9.0,Yes,No,No,No,Yes,Yes,No,01. 01. 1970,383.0,"1,360",350,858,330,888,256,508,"1,023",257,Excellent,"CZK 40,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
69591,645284,"CZK 12,000",50.096952,14.4652,"Molákova, Prague - Karlín",Studio,28 m²,"CZK 3,000",Furnished,8.0,No,Yes,No,No,No,Yes,No,01. 04. 2022,108.0,"1,177",92,"1,032",226,771,442,685,901,149,New build,"CZK 12,000",Personal,Other,C,Standard materials and solutions,District heating,,Middle floor,1 to 10 years years,,Overall,,,,,
69592,460121,"CZK 15,600",50.074587,14.443176,"Moravská, Prague - Vinohrady",1 bedroom with open-plan kitchen,50 m²,"CZK 2,700",Furnished,3.0,No,No,Yes,No,No,Yes,No,,169.0,27,121,533,102,404,206,285,522,276,Excellent,"CZK 18,300",Personal,Brick building,,Standard materials and solutions,,,Middle floor,,,Overall,,,,,
69594,584563,"CZK 13,500",50.069864469286,14.381496549074,"Hlaváčkova, Prague - Košíře",Studio,31 m²,"CZK 2,000",Furnished,4.0,No,Yes,No,No,No,Yes,No,01. 04. 2022,189.0,445,94,750,235,858,214,743,"1,109",474,New build,,Other,Low-energy building,B,,Central heating,,,,Yes,,,,,,
69595,709091,"CZK 17,000",50.07828,14.5085,"Limuzská, Prague - Strašnice",1 bedroom with open-plan kitchen,49 m²,"CZK 3,000",Furnished,1.0,Yes,No,No,No,No,No,No,07. 03. 2022,53.0,915,509,892,124,768,934,"1,058","1,195",526,New build,"CZK 34,000",Personal,Brick building,D,,,,,,,,,,,,
69596,709092,"CZK 18,000",50.02407,14.51445,"Zdiměřická, Prague - Chodov",4 bedroom,75 m²,"CZK 4,000",Partially furnished,4.0,No,No,Yes,No,No,Yes,No,01. 04. 2022,50.0,"1,006",202,"1,488",304,237,156,561,285,,Excellent,"CZK 36,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
69598,492750,"CZK 13,000",50.049714,14.543265,"Tenisová, Prague - Hostivař",1 bedroom,35 m²,"CZK 2,000",Furnished,3.0,No,No,Yes,No,No,No,No,,145.0,178,203,184,196,457,461,655,188,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,District heating,,,,,Overall,,,,,
69600,709080,"CZK 11,800",50.06918,14.43767,"Perucká, Prague - Vinohrady",Studio,27 m²,"CZK 2,800",Partially furnished,,No,No,Yes,No,No,No,No,01. 04. 2022,699.0,818,597,886,615,859,685,606,752,906,Excellent,"CZK 14,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
69603,619048,"CZK 11,600",50.08373,14.449294,"Víta Nejedlého, Prague - Žižkov",Studio,39 m²,"CZK 1,400",Furnished,1.0,No,No,No,No,Yes,Yes,No,03. 03. 2022,296.0,133,104,160,115,154,141,250,293,523,Excellent,"CZK 13,000",Personal,Brick building,D,,Electric boiler,,Ground floor,1 to 10 years years,,Overall,,,,,
69604,611772,"CZK 23,500",50.086026,14.450557,"Cimburkova, Prague - Žižkov",1 bedroom with open-plan kitchen,47 m²,"CZK 4,100",,2.0,No,Yes,No,No,No,Yes,No,06. 03. 2022,149.0,310,156,317,114,277,13,366,14,659,Excellent,"CZK 47,000",Personal,Brick building,B,,,,,,,,,,,,
69605,709075,"CZK 38,000",50.0579,14.40415,"Pod Kesnerkou, Prague - Smíchov",Other,177 m²,"CZK 8,000",Unfurnished,3.0,No,No,No,No,No,No,No,01. 05. 2022,134.0,951,261,"1,479",250,508,"1,081","1,210","1,041",219,Excellent,"CZK 38,000",Personal,Brick building,B,,Gas boiler,,Top floor,,,,,,,,
69606,375500,"CZK 9,000",50.0473519,14.3034128,Prague - Stodůlky,Studio,32 m²,"CZK 3,500",Partially furnished,2.0,Yes,No,No,No,No,No,No,05. 03. 2022,264.0,248,95,202,"1,006",975,601,762,163,,,"CZK 12,500",Cooperative,Brick building,A,Standard materials and solutions,District heating,,Middle floor,1 to 10 years years,,,,,,,
69610,650471,"CZK 9,000",50.093122,14.460505,"Pernerova, Prague - Karlín",Small studio,27 m²,"CZK 2,000",Furnished,,No,No,No,No,No,No,No,01. 04. 2022,448.0,"1,073",220,673,331,537,194,"1,124",587,67,Excellent,"CZK 20,000",Personal,Brick building,G,,Other,,Raised ground floor,,,,,,,,
69611,639338,"CZK 10,500",50.134049,14.50717,"Tupolevova, Prague - Letňany",1 bedroom,35 m²,"CZK 4,500",Furnished,5.0,Yes,No,No,No,No,Yes,Yes,01. 12. 2020,194.0,931,193,462,479,479,143,270,302,259,Excellent,"CZK 10,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
69612,367267,"CZK 9,000",50.0918446,14.4446613,"Vítkova, Prague - Karlín",Studio,29 m²,"CZK 2,500",Partially furnished,2.0,No,No,No,No,No,No,No,03. 03. 2022,139.0,335,60,409,83,384,152,"1,133",492,504,,"CZK 9,000",Cooperative,Brick building,,,,,,,,,,,,,
69613,223233,"CZK 15,000",50.0463801,14.4423693,"U nových domů III, Prague - Krč",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Furnished,3.0,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,262.0,437,90,413,116,370,153,561,563,303,Excellent,"CZK 15,000",Cooperative,Brick building,C,,Gas boiler,,Middle floor,,,,,,,,
69614,709056,"CZK 13,000",50.01368,14.43367,"Zárubova, Prague - Kamýk",1 bedroom with open-plan kitchen,52 m²,"CZK 5,500",Partially furnished,3.0,No,No,No,No,No,Yes,No,01. 04. 2022,410.0,"1,496",339,"1,488",843,330,156,416,651,281,Excellent,"CZK 13,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
69615,584667,"CZK 13,000",50.08678,14.454071,"Roháčova, Prague - Žižkov",1 bedroom,36 m²,"CZK 2,000",Unfurnished,3.0,No,No,No,No,No,Yes,No,01. 12. 2019,129.0,180,96,506,110,245,349,294,349,435,Excellent,"CZK 20,000",Other,Brick building,D,,,,,,,,,,,,
69616,306364,"CZK 15,500",50.103672,14.487398,Prague - Libeň,1 bedroom with open-plan kitchen,43 m²,"CZK 3,859",Partially furnished,12.0,No,No,No,No,No,No,No,07. 03. 2022,57.0,296,206,139,74,284,340,782,397,157,,"CZK 31,000",Personal,Other,,,,,,,,,,,,,
69619,588250,"CZK 17,000",50.091483,14.433237,"Petrská, Prague - Nové Město",Studio,49 m²,"CZK 1,000",Furnished,3.0,No,No,No,No,No,Yes,No,14. 03. 2022,83.0,352,6,262,26,209,164,160,522,346,Excellent,"CZK 17,000",Personal,Brick building,G,,Gas boiler,,,,,,,,,,
69621,435606,"CZK 14,000",50.0823858,14.4157163,Prague - Staré Město,Studio,29 m²,"CZK 2,950",Furnished,3.0,No,No,No,No,No,Yes,No,04. 04. 2022,444.0,800,88,451,107,493,471,666,393,382,,"CZK 18,000",Personal,Brick building,,,,,,,,,,,,,
69622,709050,"CZK 67,500",50.0919232,14.4220003,"U Milosrdných, Prague - Staré Město",3 bedroom,100 m²,"CZK 22,500",Furnished,5.0,Yes,No,No,No,No,Yes,No,15. 03. 2022,241.0,450,162,290,107,135,333,430,340,300,,,,,,,,,,,,,,,,,
69623,165803,"CZK 9,500",50.0748402,14.4551982,"Sobotecká, Prague - Vinohrady",Small studio,20 m²,"CZK 3,500",Furnished,3.0,No,No,No,No,No,Yes,No,01. 04. 2022,167.0,520,69,377,84,273,217,513,633,12,Excellent,"CZK 10,000",Cooperative,Brick building,,,Central heating,,Middle floor,,,Interior,,,,,
69625,700590,"CZK 22,000",50.09611,14.40308,"Tychonova, Prague - Hradčany",3 bedroom,82 m²,"CZK 3,000",,3.0,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,173.0,922,221,182,83,262,104,"1,263",46,394,Good,"CZK 22,000",Personal,Brick building,G,Standard materials and solutions,District heating,,Middle floor,,,,,,,,
69627,709041,"CZK 67,500",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,90 m²,"CZK 22,500",Furnished,4.0,Yes,Yes,No,No,No,Yes,Yes,04. 04. 2022,144.0,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,,
69628,615908,"CZK 15,000",50.105533,14.454286,"V Háji, Prague - Holešovice",1 bedroom with open-plan kitchen,40 m²,"CZK 2,700",Furnished,3.0,No,No,No,No,No,No,No,03. 07. 2020,175.0,574,85,386,67,340,556,839,321,296,Excellent,"CZK 15,000",Personal,Brick building,B,,Gas boiler,,Middle floor,1 to 10 years years,,Overall,,,,,
69629,692103,"CZK 14,000",50.1055139,14.4541898,"V Háji, Prague - Holešovice",1 bedroom with open-plan kitchen,55 m²,"CZK 2,700",Partially furnished,2.0,No,No,No,No,No,Yes,No,15. 11. 2021,173.0,572,83,384,65,338,558,837,319,298,Good,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
69630,709039,"CZK 18,500",50.0939369,14.5002207,"Nad Smetankou, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,71 m²,"CZK 4,800",Furnished,6.0,No,No,Yes,Yes,No,Yes,Yes,16. 04. 2022,389.0,872,287,"1,221",497,334,770,651,"1,053",151,Excellent,"CZK 37,000",Personal,Brick building,G,,,,,,,,,,,,
69697,708951,"CZK 16,176",50.0304313,14.5340501,"Steinerova, Prague - Háje",1 bedroom,60 m²,"CZK 2,287",,12.0,No,No,No,No,No,No,No,01. 04. 2022,130.0,272,154,198,351,500,232,347,560,259,Good,"CZK 18,463",Personal,Other,,,,,,,,,,,,"CZK 2,426",
70509,498982,"CZK 13,000",50.0697947,14.4490602,"Na Královce, Prague - Vršovice",1 bedroom with open-plan kitchen,35 m²,"CZK 2,500",Unfurnished,2.0,No,No,No,No,No,No,No,01. 03. 2022,211.0,733,291,280,216,364,263,461,457,228,,"CZK 20,000",Personal,Brick building,,,Central heating,,,,,,,,,,
70608,706376,"CZK 22,000",50.04319,14.31125,"Toufarova, Prague - Stodůlky",2 bedroom with open-plan kitchen,69 m²,"CZK 5,500",Partially furnished,2.0,No,No,Yes,Yes,Yes,Yes,Yes,01. 03. 2022,411.0,692,384,953,686,583,932,712,"1,185",713,New build,"CZK 44,000",Personal,Brick building,G,,,,,,,,,,,,
71040,83256,"CZK 15,000",50.0676244,14.4965034,"nučická, Prague - Strašnice",2 bedroom,68 m²,"CZK 3,600",Partially furnished,3.0,No,No,Yes,No,No,No,No,01. 05. 2022,113.0,"1,244",108,948,92,253,484,226,695,260,Excellent,"CZK 20,000",Personal,Other,A,,District heating,,Middle floor,,,Overall,,,,,
71042,709297,"CZK 17,000",50.07658,14.49179,"Černokostelecká, Prague - Strašnice",1 bedroom with open-plan kitchen,51 m²,"CZK 2,950",Furnished,2.0,No,No,Yes,No,No,No,No,14. 03. 2022,131.0,82,107,210,42,317,314,507,879,268,New build,"CZK 10,000",Personal,Brick building,G,Premium materials and solutions,Gas boiler,,Middle floor,1 to 10 years years,,Interior,,,,,
71045,708900,"CZK 14,500",50.10217,14.4502,"Komunardů, Prague - Holešovice",Studio,34 m²,"CZK 4,200",Furnished,7.0,No,Yes,No,No,No,Yes,No,14. 03. 2022,29.0,382,50,147,69,33,220,183,410,164,Good,"CZK 20,000",Personal,Brick building,D,Standard materials and solutions,District heating,,Top floor,,,,,,,,
71048,541600,"CZK 12,500",50.0768622,14.469592,"V Horní Stromce, Prague - Vinohrady",1 bedroom with open-plan kitchen,46 m²,"CZK 4,500",Partially furnished,1.0,No,No,No,No,No,No,No,01. 04. 2022,300.0,596,163,319,289,303,252,"1,014",374,269,Good,"CZK 15,000",Personal,Brick building,,Standard materials and solutions,District heating,,Ground floor,,,Interior,,,,,
71054,376236,"CZK 18,000",50.0708901,14.4515008,"Moskevská, Prague - Vršovice",1 bedroom with open-plan kitchen,50 m²,"CZK 5,000",Furnished,4.0,No,No,No,No,No,Yes,No,01. 04. 2022,49.0,594,60,159,5,448,101,355,257,271,New build,"CZK 23,000",Personal,Brick building,,Standard materials and solutions,Geothermal heat pump,,Middle floor,,Yes,Overall,,,,,
71055,291992,"CZK 11,500",50.1056468,14.4538376,Prague - Holešovice,1 bedroom,33 m²,"CZK 3,000",Partially furnished,1.0,No,No,No,No,No,No,No,01. 05. 2022,201.0,574,111,386,92,266,522,837,314,262,,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,,
71065,709252,"CZK 9,647",50.1298768,14.4331886,"Bukolská, Prague - Bohnice",Studio,32 m²,"CZK 2,701",,1.0,No,No,No,No,No,No,No,04. 03. 2022,320.0,173,472,"1,280",170,925,532,188,351,130,Good,"CZK 12,348",Personal,Other,,,,,,,,,,,,"CZK 1,447",
71068,709272,"CZK 16,990",50.09061555555,14.49657888888,"Pod lipami, Prague - Žižkov",1 bedroom with open-plan kitchen,53 m²,"CZK 2,821",Partially furnished,2.0,Yes,No,Yes,No,No,Yes,No,,209.0,503,154,806,104,534,837,154,752,237,Excellent,"CZK 19,811",Personal,Brick building,G,,,,,,,,,,,"CZK 19,811

                                
                                
                
i",
71070,709271,"CZK 15,000",50.0815959,14.4553439,"Radhošťská, Prague - Žižkov",2 bedroom,49 m²,"CZK 1,000",Furnished,5.0,Yes,No,Yes,No,No,Yes,No,05. 03. 2022,186.0,312,161,262,132,533,220,268,531,115,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,,
71077,709265,"CZK 18,000",50.01043,14.42486,"Rakovského, Prague - Modřany",4 bedroom,90 m²,"CZK 6,000",Partially furnished,1.0,No,No,No,Yes,No,Yes,No,15. 03. 2022,583.0,"1,002",496,863,469,888,154,657,593,204,Excellent,"CZK 25,000",Cooperative,Prefab concrete building,C,,,,,,,,,,,,
71078,612196,"CZK 13,600",50.079953,14.453535,"Velehradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,CZK 600,Partially furnished,2.0,No,No,No,No,No,No,No,15. 03. 2022,470.0,305,106,305,59,567,442,552,815,321,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,,
71079,709262,"CZK 12,000",50.06843,14.46089,"Kavkazská, Prague - Vršovice",2 bedroom,58 m²,"CZK 4,000",Furnished,6.0,Yes,No,No,No,No,Yes,No,05. 03. 2022,110.0,607,212,243,55,355,438,304,458,119,Good,"CZK 24,000",Personal,Brick building,D,,,,,,,,,,,,
71080,709263,"CZK 11,765",50.0212275,14.5243195,"Vodnická, Prague - Újezd u Průhonic",Studio,36 m²,"CZK 3,216",,1.0,No,No,No,No,No,No,No,04. 03. 2022,476.0,711,"1,379",244,939,474,"1,115","1,475",188,,Good,"CZK 14,981",Personal,Other,,,,,,,,,,,,"CZK 1,765",
71082,709260,"CZK 12,000",50.10067,14.49179,"Novovysočanská, Prague - Vysočany",2 bedroom,61 m²,"CZK 4,500",Partially furnished,2.0,No,No,Yes,Yes,No,Yes,No,07. 03. 2022,109.0,"1,225",242,918,303,"1,247",102,187,662,233,Excellent,"CZK 24,000",Personal,Brick building,G,,,,,,,,,,,,
71084,709256,"CZK 9,500",50.12487,14.44883,"Čimická, Prague - Kobylisy",Small studio,24 m²,"CZK 1,800",Unfurnished,2.0,No,No,No,No,No,No,No,04. 03. 2022,19.0,"1,095",95,252,317,381,445,505,"1,302",219,Excellent,,Personal,Brick building,C,,,,,,,,,,,,
71085,709258,"CZK 18,824",50.0952883,14.5096955,"Mezilehlá, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,53 m²,"CZK 3,158",,2.0,No,No,No,No,No,No,No,15. 03. 2022,234.0,545,699,509,"1,007",774,"1,324","1,137",307,,Good,"CZK 21,982",Personal,Other,,,,,,,,,,,,"CZK 2,824",
